Date,SPY_return,SPY_volatility,regime,regime_label
2010-03-22,0.0053315869158112,0.005708824878724057,1,Bull
2010-03-23,0.007008470384491,0.004593807810398529,1,Bull
2010-03-24,-0.0048662435078563,0.004760483775186141,1,Bull
2010-03-25,-0.0016273577285565,0.004773551446915369,1,Bull
2010-03-26,-0.0006008657110481,0.004811335237932964,1,Bull
2010-03-29,0.0063278851793135,0.004557000487223334,1,Bull
2010-03-30,0.0006817034012114,0.004576190273441187,1,Bull
2010-03-31,-0.0034130006130115,0.0047521989488675444,1,Bull
2010-04-01,0.0068143922630059,0.004858851847528741,1,Bull
2010-04-05,0.0081164276420336,0.004235748457240614,1,Bull
2010-04-06,0.0023548892400093,0.004210448012665505,1,Bull
2010-04-07,-0.0057288246013948,0.0045734839295348,1,Bull
2010-04-08,0.003458097565281,0.004549577223327694,1,Bull
2010-04-09,0.0065462277025357,0.004644022260979712,1,Bull
2010-04-12,0.0015873207974392,0.004624417040078361,1,Bull
2010-04-13,0.0007516018815326,0.004615833718905917,1,Bull
2010-04-14,0.0112855659005527,0.00489318353814063,1,Bull
2010-04-15,0.0008246918178778,0.0048228280270454435,1,Bull
2010-04-16,-0.0160400429357262,0.0062738738619657055,1,Bull
2010-04-19,0.0037629428755679,0.006118959468965287,1,Bull
2010-04-20,0.0088909715745854,0.006281915848996607,1,Bull
2010-04-21,-0.00182166855935,0.006206938803292292,1,Bull
2010-04-22,0.0029792400193897,0.006038001555675194,1,Bull
2010-04-23,0.0065066404661293,0.0060718531339070125,1,Bull
2010-04-26,-0.003783244100522,0.006188702771100034,1,Bull
2010-04-27,-0.0239351993831002,0.008385828244430602,2,Neutral
2010-04-28,0.0075675339029068,0.008534072648935671,2,Neutral
2010-04-29,0.0123210532780641,0.008841423924975052,2,Neutral
2010-04-30,-0.0171068015218978,0.009680379482955187,2,Neutral
2010-05-03,0.0128784952368837,0.009934694630029434,2,Neutral
2010-05-04,-0.0237957120789583,0.011324267542457881,2,Neutral
2010-05-05,-0.0059743358599895,0.01133020278243908,2,Neutral
2010-05-06,-0.0337775471705584,0.013475064465483463,2,Neutral
2010-05-07,-0.0149871520012428,0.01357273740120841,2,Neutral
2010-05-10,0.0430991497938036,0.01711777743066781,2,Neutral
2010-05-11,-0.0028453381219999,0.01711157478081436,2,Neutral
2010-05-12,0.0138891519570362,0.017225071722713158,2,Neutral
2010-05-13,-0.0125089507503704,0.017384908844593015,2,Neutral
2010-05-14,-0.0182705814101299,0.017485004448053083,2,Neutral
2010-05-17,0.0005268942188646,0.017440418522550752,2,Neutral
2010-05-18,-0.0136958631039202,0.017394717434182166,2,Neutral
2010-05-19,-0.0057101969708833,0.01739509402121189,2,Neutral
2010-05-20,-0.0384908912089374,0.018943302196055663,2,Neutral
2010-05-21,0.0144931773528299,0.019299532542531483,2,Neutral
2010-05-24,-0.0129134784655884,0.019364528636161813,2,Neutral
2010-05-25,0.0010204708216785,0.018944914109250262,2,Neutral
2010-05-26,-0.0060461768442482,0.01872369221113315,2,Neutral
2010-05-27,0.0329488079035391,0.02025632990976213,2,Neutral
2010-05-28,-0.012629122844316,0.020132435254201775,2,Neutral
2010-06-01,-0.0169669118266347,0.019909504925460883,2,Neutral
2010-06-02,0.0257062111238298,0.020597641232815874,2,Neutral
2010-06-03,0.0034384972093514,0.020637370174343184,2,Neutral
2010-06-04,-0.0357692831970817,0.020799469764714962,2,Neutral
2010-06-07,-0.0125291326848274,0.020730726331873197,2,Neutral
2010-06-08,0.0106549585518927,0.018058502197693914,2,Neutral
2010-06-09,-0.0053598407317362,0.018056705438618557,2,Neutral
2010-06-10,0.0288119291941239,0.019129158047227576,2,Neutral
2010-06-11,0.0048439140133551,0.01910040075702267,2,Neutral
2010-06-14,-0.0015509338880693,0.018750184346957473,2,Neutral
2010-06-15,0.0224827262024173,0.019530024662943724,2,Neutral
2010-06-16,-0.0003571372893491,0.019295069406312957,2,Neutral
2010-06-17,0.0016067916373558,0.01925434045918556,2,Neutral
2010-06-18,0.0010833837777229,0.016970171930391017,2,Neutral
2010-06-21,-0.0028686561967323,0.016748063688799723,2,Neutral
2010-06-22,-0.0166529560374741,0.016934695978209083,2,Neutral
2010-06-23,-0.0031083473647902,0.016960777422137845,2,Neutral
2010-06-24,-0.0167087811664775,0.01735321613995963,2,Neutral
2010-06-25,0.0041803858314701,0.015614392055333185,2,Neutral
2010-06-28,-0.003157317470552,0.015387811702077146,2,Neutral
2010-06-29,-0.0313613642902817,0.016490218072732203,2,Neutral
2010-06-30,-0.0095458654907395,0.015288410000538367,2,Neutral
2010-07-01,-0.0044661248495842,0.015212649573093786,2,Neutral
2010-07-02,-0.0054648064633152,0.013204889836298288,2,Neutral
2010-07-06,0.0065353223835975,0.01309040189677305,2,Neutral
2010-07-07,0.0310098051810896,0.014733969208399237,2,Neutral
2010-07-08,0.0098464974762557,0.014834958544232512,2,Neutral
2010-07-09,0.0074376323047774,0.013408936809273778,2,Neutral
2010-07-12,0.0006482734929377,0.013356766049649478,2,Neutral
2010-07-13,0.0149757221607149,0.013793739634784072,2,Neutral
2010-07-14,-9.11822533494705e-05,0.012769079509108475,2,Neutral
2010-07-15,0.0002735218212283,0.01277106887450516,2,Neutral
2010-07-16,-0.0279205240811557,0.014115218628920696,2,Neutral
2010-07-19,0.0058888836345427,0.014215807839964152,2,Neutral
2010-07-20,0.0110308738227429,0.014509249735477802,2,Neutral
2010-07-21,-0.0130835833046971,0.014331751499469109,2,Neutral
2010-07-22,0.0220764153946945,0.0152293077847991,2,Neutral
2010-07-23,0.0086414069926902,0.014805280546006955,2,Neutral
2010-07-26,0.0103622995329756,0.014930980373188121,2,Neutral
2010-07-27,-9.008100203637482e-05,0.014894367472246709,2,Neutral
2010-07-28,-0.0064753290442874,0.012878155564679127,2,Neutral
2010-07-29,-0.0048840940702521,0.012678252594133433,2,Neutral
2010-07-30,-0.0001813309716531,0.012575676537704793,2,Neutral
2010-08-02,0.0223296871772955,0.013056312896750667,2,Neutral
2010-08-03,-0.0048000270646638,0.013227254306346546,2,Neutral
2010-08-04,0.0066610200646922,0.01167359776337239,2,Neutral
2010-08-05,-0.0010630897722131,0.011597991642210568,2,Neutral
2010-08-06,-0.0040844986028258,0.0116304795544083,2,Neutral
2010-08-09,0.0053242290236517,0.01164863423001989,2,Neutral
2010-08-10,-0.0054132860057846,0.011364523854889352,2,Neutral
2010-08-11,-0.0277895827717495,0.013090078377629932,2,Neutral
2010-08-12,-0.0061490265158205,0.013157492956799192,2,Neutral
2010-08-13,-0.0029498968587654,0.01149659732482734,2,Neutral
2010-08-16,-0.0004617724670107,0.011435240724811582,2,Neutral
2010-08-17,0.0122105168810163,0.01149557152141228,2,Neutral
2010-08-18,0.0018235227849185,0.01104220067929031,2,Neutral
2010-08-19,-0.017550253403481,0.010657873557495777,2,Neutral
2010-08-20,-0.0032499108461554,0.010437138790051443,2,Neutral
2010-08-23,-0.0038197326052175,0.010077112334964106,2,Neutral
2010-08-24,-0.0149547854555708,0.01046707936834469,2,Neutral
2010-08-25,0.0038776494341707,0.010530202707433132,2,Neutral
2010-08-26,-0.0067241857907109,0.010562360838610205,2,Neutral
2010-08-27,0.0153707757891569,0.011278485377678392,2,Neutral
2010-08-30,-0.0146111237486918,0.010124172175842425,2,Neutral
2010-08-31,0.0,0.01014654713026373,2,Neutral
2010-09-01,0.0294731529419313,0.012353036642131984,2,Neutral
2010-09-02,0.0092694551971015,0.012609318747455061,2,Neutral
2010-09-03,0.0128878255061415,0.0129929618915315,2,Neutral
2010-09-07,-0.0113363121845192,0.013121746063623407,2,Neutral
2010-09-08,0.006998184848357,0.013220294680811463,2,Neutral
2010-09-09,0.0046090453604884,0.011640548599317907,2,Neutral
2010-09-10,0.0050357241260317,0.011560781826706666,2,Neutral
2010-09-13,0.0110617229204614,0.011713551028891002,2,Neutral
2010-09-14,-0.0006212025060922,0.011715365397564952,2,Neutral
2010-09-15,0.003809953332043,0.011477733107252404,2,Neutral
2010-09-16,-0.0002655641062083,0.011484784092168231,2,Neutral
2010-09-17,0.0003730533910295,0.010587296829316285,2,Neutral
2010-09-20,0.0151745682296952,0.010871317165553646,2,Neutral
2010-09-21,-0.0020151281532423,0.010816636966361974,2,Neutral
2010-09-22,-0.0049256674657014,0.010133247517782273,2,Neutral
2010-09-23,-0.0081445634958378,0.01048343255068199,2,Neutral
2010-09-24,0.0204124893750054,0.01087065712556129,2,Neutral
2010-09-27,-0.0048018066401122,0.01075666898256804,2,Neutral
2010-09-28,0.0034945398181171,0.00986672520060088,1,Bull
2010-09-29,-0.0017456558514091,0.009916451916145408,1,Bull
2010-09-30,-0.0029752150403833,0.008091203410044072,1,Bull
2010-10-01,0.0041973803118939,0.007956613457724054,1,Bull
2010-10-04,-0.0075318438837916,0.007871424566380951,1,Bull
2010-10-05,0.0199318705773297,0.008274221597643365,1,Bull
2010-10-06,-8.605549357747753e-05,0.008250323197792555,1,Bull
2010-10-07,-0.0012078043777565,0.008283776206214183,1,Bull
2010-10-08,0.0055933276587051,0.008293838823881383,1,Bull
2010-10-11,0.0009435258840009,0.008048188064761505,1,Bull
2010-10-12,0.0030815530892295,0.008027751729504436,1,Bull
2010-10-13,0.0077467654582914,0.008117950763817366,1,Bull
2010-10-14,-0.0039087701301587,0.008220256571773114,1,Bull
2010-10-15,0.0020415199564675,0.00820940917353657,1,Bull
2010-10-18,0.0049158352901568,0.0076625399806312024,1,Bull
2010-10-19,-0.0131912070943115,0.008330073342920916,1,Bull
2010-10-20,0.0097186225858083,0.008407285915542772,1,Bull
2010-10-21,0.0022034134025942,0.008066532802648005,1,Bull
2010-10-22,0.0018607985026506,0.006869027284892881,1,Bull
2010-10-25,0.0029525601559017,0.006710792944138274,1,Bull
2010-10-26,0.0001687394114323,0.006710453154383765,1,Bull
2010-10-27,-0.0028677915868486,0.006745689716901026,1,Bull
2010-10-28,0.0001686873729901,0.006667695547935309,1,Bull
2010-10-29,0.0007599257944141,0.006647912032346917,1,Bull
2010-11-01,0.0003377098885921,0.006298655665244877,1,Bull
2010-11-02,0.007898995650027,0.004926804022447461,1,Bull
2010-11-03,0.0040096399853659,0.004944399947454754,1,Bull
2010-11-04,0.0190749973341523,0.006236269648709186,1,Bull
2010-11-05,0.0037556776000682,0.00620447262030601,1,Bull
2010-11-08,-0.0018761575097038,0.006275331681988782,1,Bull
2010-11-09,-0.0072102139437554,0.006632011682664359,1,Bull
2010-11-10,0.0040210864335105,0.0065111921922738365,1,Bull
2010-11-11,-0.0037745382205667,0.006505127617609136,1,Bull
2010-11-12,-0.0119087589738824,0.007184482543134215,1,Bull
2010-11-15,-0.0014154214330362,0.0071445960028952045,1,Bull
2010-11-16,-0.0157017018326091,0.007418920549249546,1,Bull
2010-11-17,0.0005072577838387,0.007102803340867626,1,Bull
2010-11-18,0.0146113503648396,0.00779948155535745,1,Bull
2010-11-19,0.0027468985112721,0.007808523589155639,1,Bull
2010-11-22,-0.0008313770549301,0.007799789880299897,1,Bull
2010-11-23,-0.0145830992792073,0.008510235703060394,1,Bull
2010-11-24,0.0146660929398321,0.009094673090415398,1,Bull
2010-11-26,-0.0117155994459427,0.009514104246343209,1,Bull
2010-11-29,0.0030255317397734,0.009534979876402339,1,Bull
2010-11-30,-0.0056383705376386,0.009626340007043597,1,Bull
2010-12-01,0.021044722435733,0.010595310939943044,1,Bull
2010-12-02,0.0127274394429129,0.010915697033180044,1,Bull
2010-12-03,0.0026891120141119,0.010076338324966424,1,Bull
2010-12-06,-0.0010584271580076,0.010045816298527929,1,Bull
2010-12-07,0.000569961059927,0.010036449597150866,1,Bull
2010-12-08,0.0036569611948392,0.009911038965363838,1,Bull
2010-12-09,0.0038856368125163,0.009908683154986993,1,Bull
2010-12-10,0.0058009765623597,0.00991369929909313,1,Bull
2010-12-13,0.0006424984941554,0.00942867274073748,1,Bull
2010-12-14,0.0008828021466292,0.009401625506893033,1,Bull
2010-12-15,-0.0045827377699001,0.008600870245336813,1,Bull
2010-12-16,0.005784807770119,0.00861899170532057,1,Bull
2010-12-17,0.0010710570482285,0.008154752751649324,1,Bull
2010-12-20,0.0024104547092721,0.008153563055063134,1,Bull
2010-12-21,0.006320189614267,0.008178600476272894,1,Bull
2010-12-22,0.0031055341079425,0.007137874764667316,1,Bull
2010-12-23,-0.0014321312289395,0.006677290913763733,1,Bull
2010-12-27,0.0003980508738386,0.005817924478036426,1,Bull
2010-12-28,0.0014317202061361,0.005829400715640384,1,Bull
2010-12-29,0.0007148941477985,0.00549843272817183,1,Bull
2010-12-30,-0.001589498124138,0.0036848401066267075,1,Bull
2010-12-31,0.0002385104994991,0.0027385353113003564,1,Bull
2011-01-03,0.0102850097152002,0.0033611962539762414,1,Bull
2011-01-04,-0.0005512039981398,0.0033393287225738314,1,Bull
2011-01-05,0.0051840510416067,0.0033976867434560958,1,Bull
2011-01-06,-0.0019603646712857,0.0035000531077350565,1,Bull
2011-01-07,-0.0019645290182529,0.0035693226832361445,1,Bull
2011-01-10,-0.0012591573520681,0.0034809990523968527,1,Bull
2011-01-11,0.0035373369885717,0.0035141515467257737,1,Bull
2011-01-12,0.0089843847302957,0.0038972965502883667,1,Bull
2011-01-13,-0.0016347430752773,0.0036933497560310952,1,Bull
2011-01-14,0.007218735526676,0.0037844290904397535,1,Bull
2011-01-18,0.001700074770384,0.003778689769869402,1,Bull
2011-01-19,-0.0098538616122922,0.004619815244884083,1,Bull
2011-01-20,-0.001326037688695,0.004510096621252776,1,Bull
2011-01-21,0.0022610890039271,0.004493875779044628,1,Bull
2011-01-24,0.0056709748137238,0.00456999329079256,1,Bull
2011-01-25,0.0005420003683721,0.004568487986857005,1,Bull
2011-01-26,0.0038629445363352,0.004602117469032619,1,Bull
2011-01-27,0.0024652004358953,0.004602983312581035,1,Bull
2011-01-28,-0.0176173700519584,0.00627672547741948,1,Bull
2011-01-31,0.0074882638903223,0.006450195084388584,1,Bull
2011-02-01,0.0158819489159067,0.006967943851407756,1,Bull
2011-02-02,-0.0019139903129573,0.006994963917773593,1,Bull
2011-02-03,0.0022195291486258,0.006940941602797309,1,Bull
2011-02-04,0.0028255815968607,0.00690812390505313,1,Bull
2011-02-07,0.0062328305801741,0.006937713569657293,1,Bull
2011-02-08,0.0045366491446127,0.006921406804279604,1,Bull
2011-02-09,-0.0022659027254825,0.006981745012105165,1,Bull
2011-02-10,0.0003779820597756,0.006782151132746372,1,Bull
2011-02-11,0.005952543007174,0.0068136154453902024,1,Bull
2011-02-14,0.0024015675754324,0.006696603776957043,1,Bull
2011-02-15,-0.0031530355816656,0.0067791415539293284,1,Bull
2011-02-16,0.006295415674404,0.006323444233850813,1,Bull
2011-02-17,0.0029838981261623,0.0062724527401718,1,Bull
2011-02-18,0.0020837475769868,0.006272713969143749,1,Bull
2011-02-22,-0.0202742178776712,0.007994818430378763,1,Bull
2011-02-23,-0.0061632720564315,0.008156045909320382,1,Bull
2011-02-24,-0.0006868286415592,0.008126904324479836,1,Bull
2011-02-25,0.0106357765407726,0.008431420337133332,1,Bull
2011-02-28,0.0061774976621728,0.007282695392999215,1,Bull
2011-03-01,-0.0168132742029453,0.008290708474154484,1,Bull
2011-03-02,0.0021361481320419,0.007513805374847302,1,Bull
2011-03-03,0.0170774497800382,0.008384870431094878,1,Bull
2011-03-04,-0.0075207777174247,0.00859834989041485,1,Bull
2011-03-07,-0.0078814761237883,0.008786503170430941,1,Bull
2011-03-08,0.0087117592198912,0.008894293712736194,1,Bull
2011-03-09,-0.0014341066473607,0.008842205118627681,1,Bull
2011-03-10,-0.018679095107097,0.009769935471703956,2,Neutral
2011-03-11,0.0069023404225628,0.009922190701637182,2,Neutral
2011-03-14,-0.006056358645298,0.009870412946902597,2,Neutral
2011-03-15,-0.0115230495736653,0.010094318667039193,2,Neutral
2011-03-16,-0.018686584186863,0.01077383857739162,2,Neutral
2011-03-17,0.013148447491468,0.011174367589012447,2,Neutral
2011-03-18,0.0036305221109238,0.011191361826898524,2,Neutral
2011-03-21,0.0153787543318005,0.011839107969355627,2,Neutral
2011-03-22,-0.0034743991100258,0.011011158256951408,2,Neutral
2011-03-23,0.0028580062960199,0.010962664555810788,2,Neutral
2011-03-24,0.0095176091744275,0.011179282605785514,2,Neutral
2011-03-25,0.0030514027010544,0.010932759898485777,2,Neutral
2011-03-28,-0.0024400887327932,0.010838675244335596,2,Neutral
2011-03-29,0.0066960634836856,0.010246992048547331,1,Bull
2011-03-30,0.006877791759452,0.01033955453979342,1,Bull
2011-03-31,-0.0013571002427514,0.009608690509498396,1,Bull
2011-04-01,0.004214729956025,0.009490171011282786,1,Bull
2011-04-04,0.000826198630383,0.009284236996901937,1,Bull
2011-04-05,-0.0001503094480888,0.009101882810803747,1,Bull
2011-04-06,0.0031470831879573,0.00910921565632699,1,Bull
2011-04-07,-0.0025469491735466,0.007943053401137306,1,Bull
2011-04-08,-0.0034563533600544,0.007909952077979131,1,Bull
2011-04-11,-0.0030150705142179,0.007795918012841813,1,Bull
2011-04-12,-0.0075021562098162,0.007498482687849687,1,Bull
2011-04-13,-7.59108022002097e-05,0.005858389558641925,1,Bull
2011-04-14,0.0007601319735169,0.005272922590522848,1,Bull
2011-04-15,0.0036419957837835,0.005273150371398786,1,Bull
2011-04-18,-0.0112723325531776,0.004979857841361294,1,Bull
2011-04-19,0.0057284308153908,0.005036140264217925,1,Bull
2011-04-20,0.0135397491394065,0.005780106542850965,1,Bull
2011-04-21,0.0050961122979185,0.005528722360981937,1,Bull
2011-04-25,-0.0010472098268726,0.005528082796748986,1,Bull
2011-04-26,0.0085682401083074,0.005724324044515655,1,Bull
2011-04-27,0.0065079196323941,0.0057153683807660265,1,Bull
2011-04-28,0.0032375988695126,0.005589124033597633,1,Bull
2011-04-29,0.0023480112854706,0.005559759604351739,1,Bull
2011-05-02,-0.0015399916028386,0.005556831134868615,1,Bull
2011-05-03,-0.0036037827707333,0.005657369242991366,1,Bull
2011-05-04,-0.0066531307272638,0.0059035247962204865,1,Bull
2011-05-05,-0.0090892875499991,0.006248874960853494,1,Bull
2011-05-06,0.0044060322625141,0.006294062913067188,1,Bull
2011-05-09,0.0038671228909658,0.0062752555600029585,1,Bull
2011-05-10,0.0085000637650943,0.006442945749493775,1,Bull
2011-05-11,-0.0105803545310914,0.006695368710030489,1,Bull
2011-05-12,0.0047491636800886,0.006736925255841972,1,Bull
2011-05-13,-0.0077291169211766,0.007037328149745612,1,Bull
2011-05-16,-0.0063613970365387,0.0071885771158041335,1,Bull
2011-05-17,-0.0001500902277713,0.006644998032803793,1,Bull
2011-05-18,0.0088960859378502,0.006799835983724281,1,Bull
2011-05-19,0.0023787046971532,0.0061569400333630975,1,Bull
2011-05-20,-0.0079762145170881,0.006344421109719364,1,Bull
2011-05-23,-0.0116687269116322,0.0068550901044779206,1,Bull
2011-05-24,-0.0008334836418264,0.006507209247624377,1,Bull
2011-05-25,0.0033289494269346,0.006349412275370486,1,Bull
2011-05-26,0.0045972237777293,0.0064067119589613095,1,Bull
2011-05-27,0.0038272008652732,0.006457623584812418,1,Bull
2011-05-31,0.0103573552590224,0.006942936509804656,1,Bull
2011-06-01,-0.0227172468931069,0.008528869631820556,1,Bull
2011-06-02,-0.0010623859415692,0.008440261783212256,1,Bull
2011-06-03,-0.0099940642197231,0.008487275472462325,1,Bull
2011-06-06,-0.0106377850268416,0.008628968741615317,1,Bull
2011-06-07,-0.0006199685487956,0.008527208825013394,1,Bull
2011-06-08,-0.0041962245452818,0.008154340575727564,1,Bull
2011-06-09,0.007602072288757,0.008256495773961805,1,Bull
2011-06-10,-0.0140078954469104,0.00852127157658833,1,Bull
2011-06-13,0.0007834288139984,0.008477133585553402,1,Bull
2011-06-14,0.012606069799269,0.009054621693493742,1,Bull
2011-06-15,-0.0179450756451095,0.009764154042279307,1,Bull
2011-06-16,0.0022019132978601,0.009468094580867652,1,Bull
2011-06-17,0.0029795381649516,0.009485989431442838,1,Bull
2011-06-20,0.0051029788191411,0.009551449757045536,1,Bull
2011-06-21,0.0136110223885184,0.009873912226131163,1,Bull
2011-06-22,-0.0060435995841524,0.009944684217046952,1,Bull
2011-06-23,-0.0028797393853797,0.00989886687590783,1,Bull
2011-06-24,-0.0116814614531097,0.010054595802796797,1,Bull
2011-06-27,0.0088714891487631,0.010272940324529432,1,Bull
2011-06-28,0.0129684909171742,0.010451730757129797,1,Bull
2011-06-29,0.0085277612703496,0.009439312680237257,1,Bull
2011-06-30,0.0095167159468132,0.009681206628629832,1,Bull
2011-07-01,0.0146680685881846,0.00986477991558796,1,Bull
2011-07-05,-0.0008213173299967,0.009461297103390411,1,Bull
2011-07-06,0.0011948094006934,0.00944290414049492,1,Bull
2011-07-07,0.0103219767932594,0.009487061383995722,1,Bull
2011-07-08,-0.007117660691555,0.00967054827246094,1,Bull
2011-07-11,-0.0182458767605858,0.010080795623907905,1,Bull
2011-07-12,-0.0043283237530815,0.010175775781463368,1,Bull
2011-07-13,0.0033430348748728,0.009857919369198267,1,Bull
2011-07-14,-0.0069259238602177,0.009001604696374661,1,Bull
2011-07-15,0.0057875096947856,0.009046396974480416,1,Bull
2011-07-18,-0.0082348224834205,0.009322080320007099,1,Bull
2011-07-19,0.016100932541338,0.009861891950569954,1,Bull
2011-07-20,-0.0006028820265964,0.009480716789277931,1,Bull
2011-07-21,0.0137760343880822,0.009714370890881922,1,Bull
2011-07-22,0.0006689407571484,0.009648662355762786,1,Bull
2011-07-25,-0.0055885226449349,0.00926975625493275,1,Bull
2011-07-26,-0.0037432072220429,0.009256461539327679,1,Bull
2011-07-27,-0.0206877077710104,0.010182562039446546,2,Neutral
2011-07-28,-0.0029142122809389,0.010020866708669715,2,Neutral
2011-07-29,-0.0068577412561881,0.009853443988263532,2,Neutral
2011-08-01,-0.0042622526967318,0.009152397514349844,2,Neutral
2011-08-02,-0.025879141364819,0.010590841513550994,2,Neutral
2011-08-03,0.0054038870783546,0.010723955854218972,2,Neutral
2011-08-04,-0.0479738266514601,0.0142540727182976,2,Neutral
2011-08-05,-0.0014981398161976,0.014284452817667003,2,Neutral
2011-08-08,-0.0673400943974152,0.01974178573878885,0,Crisis
2011-08-09,0.0454503330512934,0.023094005326705677,0,Crisis
2011-08-10,-0.0451834080768797,0.024604838865212822,0,Crisis
2011-08-11,0.0439056684935416,0.027211626014827746,0,Crisis
2011-08-12,0.0067104454101368,0.0272325207257412,0,Crisis
2011-08-15,0.0209439392827935,0.02784938628188513,0,Crisis
2011-08-16,-0.008575661358105,0.02745683619142034,0,Crisis
2011-08-17,0.000668698501952,0.027469541007088764,0,Crisis
2011-08-18,-0.044075842337234,0.028401965691746314,0,Crisis
2011-08-19,-0.0164651307166213,0.028383809409990742,0,Crisis
2011-08-22,0.0007985629974024,0.02845883848513655,0,Crisis
2011-08-23,0.0323802951654553,0.029892103512988436,0,Crisis
2011-08-24,0.0139867086990867,0.030047698733282068,0,Crisis
2011-08-25,-0.0153615203991713,0.03013017071424005,0,Crisis
2011-08-26,0.0144293052601422,0.030459858658502703,0,Crisis
2011-08-29,0.0283310264896811,0.03133794939173118,0,Crisis
2011-08-30,0.002633519321425,0.030886069486407847,0,Crisis
2011-08-31,0.0044279325192904,0.030875287730345816,0,Crisis
2011-09-01,-0.0105282390777642,0.028992499498038445,0,Crisis
2011-09-02,-0.0258820866128008,0.029578079809691165,0,Crisis
2011-09-06,-0.0073240075009865,0.02520834550607125,0,Crisis
2011-09-07,0.0278173586746519,0.023884648004497848,0,Crisis
2011-09-08,-0.0104461108342448,0.021477268472279678,0,Crisis
2011-09-09,-0.0265593363146553,0.020137620497932975,0,Crisis
2011-09-12,0.0064489336476602,0.020132705133386743,2,Neutral
2011-09-13,0.0091296302191995,0.01963391337994945,2,Neutral
2011-09-14,0.0137490724143878,0.019826677596425125,2,Neutral
2011-09-15,0.0171100189860587,0.020197267548192625,2,Neutral
2011-09-16,0.0059010508799064,0.01723667147305174,2,Neutral
2011-09-19,-0.0100070271516219,0.016905626981013396,2,Neutral
2011-09-20,-0.0011645065260807,0.016928136995775205,2,Neutral
2011-09-21,-0.029900825784108,0.017054852461048223,2,Neutral
2011-09-22,-0.0328583233249058,0.018256393797705574,2,Neutral
2011-09-23,0.0060073326475501,0.018057647178287853,2,Neutral
2011-09-26,0.0235011388275002,0.01857053205496857,2,Neutral
2011-09-27,0.0111220551446281,0.017535123269200325,2,Neutral
2011-09-28,-0.0206299608111856,0.01802240201555979,2,Neutral
2011-09-29,0.0078723020489174,0.01810838322530325,2,Neutral
2011-09-30,-0.0253069700288706,0.018750586551145608,2,Neutral
2011-10-03,-0.0288700785003488,0.018952719177714312,2,Neutral
2011-10-04,0.0216859360519708,0.01971682903258534,2,Neutral
2011-10-05,0.0183462860561923,0.019072001118051567,2,Neutral
2011-10-06,0.0179295160474142,0.01948074689963113,2,Neutral
2011-10-07,-0.0067187983540599,0.01858589809542062,2,Neutral
2011-10-10,0.0328989646317515,0.019947559175173456,2,Neutral
2011-10-11,0.0010027314671193,0.019866350538705037,2,Neutral
2011-10-12,0.0087337977973772,0.019729244164662495,2,Neutral
2011-10-13,-0.0019896568238095,0.01935865692018295,2,Neutral
2011-10-14,0.0169493992845866,0.019694311431481985,2,Neutral
2011-10-17,-0.0192756528135583,0.020058521051667038,2,Neutral
2011-10-18,0.0193573733459837,0.02051725957106634,2,Neutral
2011-10-19,-0.0118996255947701,0.01945818216279912,2,Neutral
2011-10-20,0.0043661694077965,0.017656046335043533,2,Neutral
2011-10-21,0.0188092486482457,0.017971276980191186,2,Neutral
2011-10-24,0.0121864113102184,0.017510315187628994,2,Neutral
